Tract ID,Parish,Parish FIPS,Series Intitiated,Series Completed,Population (2018),ldhh,x,y
22013970500,Bienville,22013,873,784,2776,7,-92.94746399999997,32.30139500000007
22015010400,Bossier,22015,484,395,1193,7,-93.74082899999996,32.53463000000005
22015010500,Bossier,22015,1772,1535,4716,7,-93.71816999999999,32.54635600000006
22015010601,Bossier,22015,2284,1909,7384,7,-93.68784299999999,32.54244200000005
22015010602,Bossier,22015,1101,970,3178,7,-93.71067799999997,32.526039000000026
22015010701,Bossier,22015,1311,1103,4049,7,-93.69889799999999,32.51700200000005
22015010702,Bossier,22015,1319,1129,4432,7,-93.69283299999995,32.50908300000003
22015010801,Bossier,22015,1174,996,3233,7,-93.70825999999994,32.502537000000075
22015010804,Bossier,22015,3289,2901,8449,7,-93.65183299999995,32.46824300000003
22015010805,Bossier,22015,1287,1102,3444,7,-93.68387599999994,32.47552900000005
22015010806,Bossier,22015,1765,1566,4291,7,-93.67070799999999,32.48505800000004
22015010900,Bossier,22015,343,264,4884,7,-93.59970899999996,32.50038500000005
22015011001,Bossier,22015,3124,2730,8913,7,-93.53945199999998,32.44731100000007
22015011002,Bossier,22015,2421,2154,4093,7,-93.50754499999994,32.35087600000003
22015011103,Bossier,22015,3249,2855,7297,7,-93.54527999999999,32.69447700000006
22015011105,Bossier,22015,2974,2594,6807,7,-93.57581299999998,32.55368000000004
22015011106,Bossier,22015,2902,2524,8285,7,-93.49539199999998,32.57232700000003
22015011107,Bossier,22015,705,608,2443,7,-93.74329399999999,32.69243200000005
22015011108,Bossier,22015,6923,6113,15776,7,-93.70031699999998,32.64233800000005
22015011109,Bossier,22015,3926,3355,7886,7,-93.64955899999995,32.553757000000076
22015011110,Bossier,22015,3727,3362,8557,7,-93.71903199999997,32.57856000000004
22015011200,Bossier,22015,2158,1898,5144,7,-93.65989699999994,32.87169300000005
22015011300,Bossier,22015,496,408,1677,7,-93.72824099999997,32.517570000000035
22017020500,Caddo,22017,1043,904,3074,7,-93.76144399999998,32.534470000000056
22017020600,Caddo,22017,,,720,7,-93.76684599999999,32.51546500000006
22017020700,Caddo,22017,,,753,7,-93.77053099999995,32.507187000000044
22017021000,Caddo,22017,548,483,1839,7,-93.75100699999996,32.49070700000004
22017021100,Caddo,22017,906,740,2500,7,-93.73745699999995,32.49631900000003
22017021200,Caddo,22017,1399,1224,3293,7,-93.73789999999997,32.48709100000008
22017021300,Caddo,22017,870,752,2370,7,-93.72089399999999,32.495937000000026
22017021400,Caddo,22017,850,724,2398,7,-93.71050299999996,32.48752600000006
22017021500,Caddo,22017,1004,880,2311,7,-93.72994999999997,32.47539900000004
22017021600,Caddo,22017,1994,1790,3819,7,-93.74658999999997,32.47552500000006
22017021700,Caddo,22017,793,638,1668,7,-93.76721199999997,32.47594800000007
22017021800,Caddo,22017,612,521,1153,7,-93.76862299999999,32.487194000000045
22017021900,Caddo,22017,479,412,1266,7,-93.77342199999998,32.49784100000005
22017022000,Caddo,22017,626,551,1847,7,-93.78713199999999,32.50532500000003
22017022100,Caddo,22017,2118,1853,5825,7,-93.79444099999995,32.49421700000005
22017022200,Caddo,22017,1837,1575,5357,7,-93.81719199999998,32.47525800000005
22017022300,Caddo,22017,772,650,2445,7,-93.78868899999998,32.478424000000075
22017022400,Caddo,22017,932,779,3026,7,-93.78640699999994,32.463940000000036
22017022500,Caddo,22017,1517,1302,5045,7,-93.76647899999995,32.46322600000008
22017022600,Caddo,22017,1929,1789,2986,7,-93.74608599999999,32.461884000000055
22017022700,Caddo,22017,1185,1053,2481,7,-93.72844699999996,32.462879000000044
22017022800,Caddo,22017,2022,1809,3949,7,-93.71555299999994,32.466053000000045
22017022900,Caddo,22017,2025,1791,4468,7,-93.70027899999997,32.46940600000005
22017023000,Caddo,22017,2575,2317,4612,7,-93.71741499999996,32.45052300000003
22017023100,Caddo,22017,930,834,1453,7,-93.73720599999996,32.44519400000007
22017023200,Caddo,22017,460,386,1547,7,-93.75156399999997,32.44800200000003
22017023300,Caddo,22017,638,546,2482,7,-93.76818099999997,32.44898600000005
22017023400,Caddo,22017,2107,1786,6596,7,-93.79107699999997,32.44437800000003
22017023500,Caddo,22017,1145,971,3389,7,-93.80296299999998,32.45690500000006
22017023600,Caddo,22017,1077,897,3137,7,-93.81926699999997,32.46052600000007
22017023700,Caddo,22017,1939,1606,6757,7,-93.76599099999999,32.43361300000004
22017023800,Caddo,22017,2838,2528,5387,7,-93.74020399999995,32.429756000000054
22017023901,Caddo,22017,3716,3301,6613,7,-93.69222299999996,32.431133000000045
22017023903,Caddo,22017,2200,1931,4262,7,-93.74162299999995,32.401455000000055
22017023904,Caddo,22017,1712,1556,3325,7,-93.72258799999997,32.43191500000006
22017023905,Caddo,22017,2368,2108,4586,7,-93.71090699999996,32.417362000000026
22017024000,Caddo,22017,7485,6738,12175,7,-93.62529799999999,32.31937400000004
22017024102,Caddo,22017,1546,1382,3676,7,-93.80163599999997,32.350677000000076
22017024104,Caddo,22017,2739,2395,7496,7,-93.77843499999994,32.41277300000007
22017024106,Caddo,22017,2926,2552,7438,7,-93.82796499999995,32.39859800000005
22017024107,Caddo,22017,1916,1672,5135,7,-93.80430599999994,32.42177200000003
22017024108,Caddo,22017,2877,2518,6516,7,-93.80126999999999,32.38873700000005
22017024109,Caddo,22017,1624,1397,4158,7,-93.77615399999996,32.39154800000006
22017024201,Caddo,22017,1731,1512,4547,7,-93.85199699999998,32.42056300000007
22017024202,Caddo,22017,2896,2527,6960,7,-93.89205899999996,32.36002700000006
22017024203,Caddo,22017,1699,1470,4807,7,-93.96153299999997,32.28204000000005
22017024301,Caddo,22017,3210,2879,6694,7,-93.95490299999994,32.482319000000075
22017024303,Caddo,22017,2024,1723,5639,7,-93.88378099999994,32.43576000000007
22017024304,Caddo,22017,2011,1774,5048,7,-93.98063699999994,32.41443600000002
22017024400,Caddo,22017,2288,2035,4594,7,-93.84320099999997,32.48812900000007
22017024503,Caddo,22017,1666,1454,5245,7,-93.84751099999994,32.61101200000007
22017024504,Caddo,22017,1936,1655,6438,7,-93.97705799999994,32.62657900000005
22017024601,Caddo,22017,1304,1080,5187,7,-93.81939699999998,32.56316000000004
22017024602,Caddo,22017,1570,1358,5034,7,-93.79820299999994,32.53228000000007
22017024700,Caddo,22017,909,803,1840,7,-93.78843699999999,32.58089800000005
22017024800,Caddo,22017,355,301,918,7,-93.83399199999997,32.70441800000003
22017024900,Caddo,22017,728,634,3451,7,-93.97731799999997,32.82114000000007
22017025000,Caddo,22017,1060,919,3627,7,-93.97904199999994,32.87286400000005
22017025100,Caddo,22017,458,405,1776,7,-93.89724699999994,32.938946000000044
22017025200,Caddo,22017,531,471,876,7,-93.76090999999997,32.49961100000007
22017025300,Caddo,22017,576,478,1484,7,-93.74565899999999,32.50893000000008
22017025405,Caddo,22017,1831,1623,4624,7,-93.86904899999996,32.58447600000005
22017025406,Caddo,22017,1639,1453,4239,7,-93.90876799999995,32.54628800000006
22017980000,Caddo,22017,,,0,7,-93.82515699999999,32.44595300000003
22019000100,Calcasieu,22019,1055,913,2088,5,-93.21330999999998,30.228519000000063
22019000200,Calcasieu,22019,600,524,1535,5,-93.22122199999995,30.24441500000006
22019000300,Calcasieu,22019,635,561,2106,5,-93.20052299999998,30.256516000000033
22019000400,Calcasieu,22019,427,363,1060,5,-93.19899699999996,30.232050000000072
22019000500,Calcasieu,22019,1789,1571,3440,5,-93.22717999999998,30.223404000000073
22019000600,Calcasieu,22019,2577,2224,7485,5,-93.18723299999994,30.21908600000006
22019000700,Calcasieu,22019,1698,1505,4695,5,-93.23574099999996,30.207621000000074
22019000800,Calcasieu,22019,1137,947,3534,5,-93.21021299999995,30.205194000000063
22019000900,Calcasieu,22019,2027,1757,3933,5,-93.19163499999996,30.203760000000045
22019001000,Calcasieu,22019,1908,1707,3497,5,-93.22718799999996,30.18737600000003
22019001100,Calcasieu,22019,1366,1149,4924,5,-93.21205099999997,30.186663000000067
22019001201,Calcasieu,22019,1679,1445,5048,5,-93.19708999999995,30.186518000000035
22019001202,Calcasieu,22019,896,754,3236,5,-93.18435699999998,30.18707100000006
22019001300,Calcasieu,22019,3103,2710,6494,5,-93.22108499999996,30.15943500000003
22019001400,Calcasieu,22019,2331,2028,5474,5,-93.16163599999999,30.270399000000054
22019001500,Calcasieu,22019,717,620,1639,5,-93.18045799999999,30.236151000000064
22019001600,Calcasieu,22019,1274,1114,4794,5,-93.15273999999994,30.223726000000056
22019001700,Calcasieu,22019,3382,2911,9848,5,-93.16935699999999,30.120895000000075
22019001801,Calcasieu,22019,4622,4100,10986,5,-93.27393299999994,30.107653000000028
22019001901,Calcasieu,22019,1936,1731,3669,5,-93.25876599999998,30.194431000000066
22019001903,Calcasieu,22019,2953,2605,6618,5,-93.24285099999997,30.15829300000007
22019001904,Calcasieu,22019,3144,2792,5893,5,-93.26208499999996,30.176041000000055
22019002000,Calcasieu,22019,3051,2651,10392,5,-93.04750799999994,30.177963000000034
22019002100,Calcasieu,22019,791,673,3254,5,-93.01347399999997,30.233381000000065
22019002201,Calcasieu,22019,3044,2654,8694,5,-93.20033299999994,30.35618400000004
22019002203,Calcasieu,22019,2279,1993,6739,5,-93.22189299999997,30.313990000000047
22019002204,Calcasieu,22019,1833,1587,5295,5,-93.19712799999996,30.29911400000003
22019002300,Calcasieu,22019,968,867,2847,5,-93.40328999999997,30.35423300000008
22019002400,Calcasieu,22019,1321,1103,6118,5,-93.43532599999998,30.449249000000066
22019002500,Calcasieu,22019,1414,1225,3744,5,-93.24405699999994,30.273104000000046
22019002600,Calcasieu,22019,1534,1343,4735,5,-93.25835399999994,30.252916000000027
22019002700,Calcasieu,22019,2304,1968,7572,5,-93.40911099999994,30.262526000000037
22019002800,Calcasieu,22019,1010,857,4143,5,-93.37648799999994,30.242067000000077
22019002900,Calcasieu,22019,641,545,2278,5,-93.38391099999996,30.226765000000057
22019003000,Calcasieu,22019,1596,1347,4630,5,-93.36376199999995,30.226429000000053
22019003101,Calcasieu,22019,2061,1829,4892,5,-93.33738699999998,30.225813000000073
22019003102,Calcasieu,22019,1040,932,2314,5,-93.31777999999997,30.230654000000072
22019003200,Calcasieu,22019,595,501,1952,5,-93.37853199999995,30.119473000000028
22019003300,Calcasieu,22019,1758,1564,5034,5,-93.37063599999999,30.179039000000046
22019003400,Calcasieu,22019,1582,1407,5887,5,-93.55313099999995,30.126930000000073
22019003500,Calcasieu,22019,875,767,3413,5,-93.57941399999999,30.197393000000034
22019003600,Calcasieu,22019,818,716,4253,5,-93.62858599999998,30.290194000000042
22019980000,Calcasieu,22019,,,0,5,-93.14354699999996,30.20882400000005
22019980100,Calcasieu,22019,,,0,5,-93.22016099999996,30.123703000000035
22021000100,Caldwell,22021,725,674,2651,8,-92.00034299999999,32.12831900000003
22021000200,Caldwell,22021,653,590,2911,8,-92.22013899999996,32.115841000000046
22021000300,Caldwell,22021,938,831,4434,8,-92.08697499999994,31.994879000000026
22023970100,Cameron,22023,1390,1204,5070,5,-92.92551399999996,29.862074000000064
22023970201,Cameron,22023,531,487,1798,5,-93.58404499999995,29.88978000000003
22023990000,Cameron,22023,,,0,5,-93.24337799999995,29.68961100000007
22025000100,Catahoula,22025,862,776,4719,6,-91.80417599999998,31.801750000000027
22025000200,Catahoula,22025,943,817,2143,6,-91.84324599999997,31.612137000000075
22025000300,Catahoula,22025,921,801,3031,6,-91.90734099999997,31.47767600000003
22027950100,Claiborne,22027,1074,945,3147,7,-92.86008499999997,32.863361000000054
22027950200,Claiborne,22027,873,807,4205,7,-93.10800899999998,32.89152900000005
22027950300,Claiborne,22027,779,686,2796,7,-93.13404099999997,32.975002000000075
22027950400,Claiborne,22027,1032,894,3251,7,-93.06111099999998,32.78229100000004
22027950500,Claiborne,22027,810,696,2754,7,-93.03047199999997,32.66495500000008
22029000100,Concordia,22029,773,667,2104,6,-91.55982999999998,31.680420000000026
22029000200,Concordia,22029,1642,1412,5418,6,-91.57135799999998,31.625351000000023
22029000300,Concordia,22029,1113,937,4002,6,-91.50873599999994,31.56565900000004
22029000400,Concordia,22029,1690,1464,4191,6,-91.43485999999996,31.57422100000008
22029000500,Concordia,22029,1060,982,4306,6,-91.67627699999997,31.361200000000053
22031950100,De Soto,22031,3227,2826,10469,7,-93.75119799999999,32.24227900000005
22031950200,De Soto,22031,912,794,4137,7,-93.95420099999996,32.092167000000074
22031950300,De Soto,22031,914,800,2889,7,-93.61402099999998,32.070156000000054
22031950400,De Soto,22031,1019,889,2940,7,-93.72492199999994,32.05170100000004
22031950500,De Soto,22031,694,612,1975,7,-93.72865299999995,31.97149100000007
22031950600,De Soto,22031,929,827,2714,7,-93.66123199999998,32.007614000000046
22031950700,De Soto,22031,691,608,2092,7,-93.72711899999996,31.917665000000056
22033000100,East Baton Rouge,22033,511,443,1764,2,-91.16091899999998,30.504429000000073
22033000200,East Baton Rouge,22033,2454,2114,6207,2,-91.13772599999999,30.498356000000058
22033000300,East Baton Rouge,22033,603,527,1630,2,-91.16226199999994,30.494120000000066
22033000400,East Baton Rouge,22033,1123,971,2696,2,-91.14856699999996,30.49268500000005
22033000500,East Baton Rouge,22033,1323,1103,3766,2,-91.16270399999996,30.47914700000007
22033000601,East Baton Rouge,22033,1240,1042,2796,2,-91.14865099999997,30.483030000000042
22033000602,East Baton Rouge,22033,1888,1672,4388,2,-91.14815499999997,30.47203600000006
22033000701,East Baton Rouge,22033,765,644,2314,2,-91.12918099999996,30.48350700000003
22033000702,East Baton Rouge,22033,1344,1199,3240,2,-91.12593099999998,30.475029000000063
22033000900,East Baton Rouge,22033,1697,1484,3797,2,-91.16133899999994,30.461876000000075
22033001000,East Baton Rouge,22033,1392,1205,3442,2,-91.14728499999995,30.459555000000023
22033001102,East Baton Rouge,22033,1339,1164,3464,2,-91.10896299999996,30.461426000000074
22033001103,East Baton Rouge,22033,1139,1007,3328,2,-91.13381999999996,30.460592000000076
22033001104,East Baton Rouge,22033,1245,946,4661,2,-91.12167399999998,30.460154000000045
22033001600,East Baton Rouge,22033,1836,1676,3318,2,-91.16067499999997,30.445778000000075
22033001700,East Baton Rouge,22033,3257,2879,5572,2,-91.14569099999994,30.442326000000037
22033001800,East Baton Rouge,22033,1234,1116,2405,2,-91.12540399999995,30.448124000000064
22033001900,East Baton Rouge,22033,1751,1612,2760,2,-91.12442799999997,30.439981000000046
22033002000,East Baton Rouge,22033,2368,2200,3419,2,-91.09891499999998,30.440615000000037
22033002200,East Baton Rouge,22033,565,481,1394,2,-91.17401099999995,30.43579100000005
22033002300,East Baton Rouge,22033,1836,1707,2444,2,-91.15904199999994,30.432878000000073
22033002400,East Baton Rouge,22033,1060,923,2468,2,-91.19049099999995,30.425745000000063
22033002500,East Baton Rouge,22033,1282,1123,2825,2,-91.17456099999998,30.42582100000004
22033002601,East Baton Rouge,22033,2688,2466,4301,2,-91.15653199999997,30.416761000000065
22033002602,East Baton Rouge,22033,2509,2278,4444,2,-91.13083599999999,30.402653000000043
22033002700,East Baton Rouge,22033,877,771,1726,2,-91.14498099999997,30.42588200000006
22033002801,East Baton Rouge,22033,434,374,2470,2,-91.18987999999996,30.412870000000055
22033002802,East Baton Rouge,22033,527,477,3836,2,-91.17082999999997,30.412266000000045
22033003000,East Baton Rouge,22033,1062,923,4516,2,-91.21651499999996,30.521088000000077
22033003101,East Baton Rouge,22033,1406,1199,4096,2,-91.17846699999996,30.53340000000003
22033003103,East Baton Rouge,22033,326,281,1277,2,-91.15991999999994,30.534283000000073
22033003201,East Baton Rouge,22033,1868,1676,4481,2,-91.12609899999995,30.54030000000006
22033003202,East Baton Rouge,22033,2125,1921,3526,2,-91.11143499999997,30.569815000000062
22033003300,East Baton Rouge,22033,2115,1868,4885,2,-91.16397899999998,30.515873000000056
22033003400,East Baton Rouge,22033,2979,2602,7019,2,-91.13494899999995,30.515333000000055
22033003501,East Baton Rouge,22033,1307,1145,3043,2,-91.08741799999996,30.509468000000027
22033003504,East Baton Rouge,22033,2988,2630,5859,2,-91.11084699999998,30.508047000000033
22033003505,East Baton Rouge,22033,1808,1549,4001,2,-91.10668899999996,30.491964000000053
22033003506,East Baton Rouge,22033,3665,3235,7334,2,-91.07990299999994,30.47964900000005
22033003507,East Baton Rouge,22033,2956,2670,4623,2,-91.04585999999995,30.48665200000005
22033003601,East Baton Rouge,22033,1784,1566,3386,2,-91.08763099999999,30.463936000000047
22033003603,East Baton Rouge,22033,1068,893,2340,2,-91.06495699999994,30.464796000000035
22033003604,East Baton Rouge,22033,2032,1692,6169,2,-91.04682199999996,30.46700500000003
22033003701,East Baton Rouge,22033,3402,3105,6086,2,-91.07871199999994,30.444502000000057
22033003702,East Baton Rouge,22033,1876,1675,3787,2,-91.06347699999998,30.44802500000003
22033003703,East Baton Rouge,22033,3839,3509,6339,2,-91.04650099999998,30.450600000000065
22033003801,East Baton Rouge,22033,4861,4440,7547,2,-91.11910999999998,30.418911000000037
22033003802,East Baton Rouge,22033,3372,3034,5246,2,-91.08589199999994,30.421846000000073
22033003804,East Baton Rouge,22033,3330,3060,4489,2,-91.09357499999999,30.40411400000005
22033003805,East Baton Rouge,22033,3601,3362,7413,2,-91.07326499999994,30.394623000000024
22033003904,East Baton Rouge,22033,2322,2023,5703,2,-91.03872699999994,30.43927000000008
22033003906,East Baton Rouge,22033,5351,4883,8774,2,-91.03457599999996,30.401379000000077
22033003907,East Baton Rouge,22033,2982,2715,5845,2,-91.04437999999999,30.421854000000053
22033003908,East Baton Rouge,22033,2363,2127,3444,2,-91.02653499999997,30.42166100000003
22033003909,East Baton Rouge,22033,2306,2032,5654,2,-91.06449099999998,30.42670400000003
22033003910,East Baton Rouge,22033,1236,1021,3052,2,-91.05914299999995,30.411921000000063
22033004005,East Baton Rouge,22033,3350,3069,5848,2,-91.10767399999997,30.378426000000047
22033004006,East Baton Rouge,22033,5802,5457,9015,2,-91.08866899999998,30.368975000000034
22033004009,East Baton Rouge,22033,4852,4421,8964,2,-91.03633899999994,30.36226800000003
22033004010,East Baton Rouge,22033,2966,2750,4840,2,-91.06876399999999,30.357004000000074
22033004011,East Baton Rouge,22033,2233,1871,6819,2,-91.15102399999995,30.36359600000003
22033004013,East Baton Rouge,22033,1252,1080,3427,2,-91.19244399999997,30.39758900000004
22033004014,East Baton Rouge,22033,4263,3826,10439,2,-91.20255299999997,30.368090000000052
22033004015,East Baton Rouge,22033,3495,3019,7333,2,-91.12380999999993,30.352209000000073
22033004016,East Baton Rouge,22033,5104,4746,9628,2,-91.08334399999995,30.332977000000028
22033004201,East Baton Rouge,22033,2667,2387,6236,2,-91.15312999999998,30.560066000000063
22033004203,East Baton Rouge,22033,1523,1345,3149,2,-91.18740799999995,30.580639000000076
22033004204,East Baton Rouge,22033,1567,1340,3870,2,-91.14121999999998,30.601757000000077
22033004205,East Baton Rouge,22033,2700,2368,5831,2,-91.15079499999996,30.580978000000073
22033004301,East Baton Rouge,22033,2802,2524,6077,2,-91.07772099999994,30.59152000000006
22033004302,East Baton Rouge,22033,2266,2046,5742,2,-91.02146899999997,30.588921000000028
22033004401,East Baton Rouge,22033,2441,2227,4675,2,-91.05503099999999,30.526163000000054
22033004402,East Baton Rouge,22033,2408,2151,7003,2,-91.00302099999999,30.545124000000044
22033004403,East Baton Rouge,22033,2803,2540,6006,2,-91.00265499999995,30.499783000000036
22033004503,East Baton Rouge,22033,3065,2663,5585,2,-91.00944499999997,30.467737000000056
22033004504,East Baton Rouge,22033,3324,2995,6806,2,-91.00485999999995,30.451725000000067
22033004505,East Baton Rouge,22033,3674,3294,7350,2,-90.99365999999998,30.42790400000007
22033004507,East Baton Rouge,22033,3011,2716,5635,2,-91.00823999999994,30.40467600000005
22033004508,East Baton Rouge,22033,4843,4435,8881,2,-90.98767099999998,30.401297000000056
22033004509,East Baton Rouge,22033,3395,3019,7100,2,-91.01782999999995,30.37440900000007
22033004510,East Baton Rouge,22033,4181,3847,8251,2,-90.95932799999997,30.364948000000027
22033004602,East Baton Rouge,22033,2203,1909,5721,2,-91.12607599999996,30.665888000000052
22033004603,East Baton Rouge,22033,2515,2251,4883,2,-91.24713099999997,30.630585000000053
22033004604,East Baton Rouge,22033,6114,5525,12730,2,-91.17613199999994,30.665073000000064
22033004700,East Baton Rouge,22033,2223,1965,6202,2,-90.98450499999996,30.66817100000003
22033004800,East Baton Rouge,22033,2044,1847,3631,2,-91.16442099999995,30.400873000000047
22033004900,East Baton Rouge,22033,3049,2843,4396,2,-91.14148699999998,30.391407000000072
22033005000,East Baton Rouge,22033,2225,2114,3230,2,-91.12451199999998,30.381561000000033
22033005100,East Baton Rouge,22033,1626,1444,3076,2,-91.18340299999994,30.46112400000004
22033005200,East Baton Rouge,22033,865,740,1991,2,-91.18717199999998,30.439175000000034
22033005300,East Baton Rouge,22033,1415,1183,2915,2,-91.17348499999997,30.44899600000008
22033980000,East Baton Rouge,22033,,,0,2,-91.15083299999998,30.53303900000003
22035000100,East Carroll,22035,994,888,1514,8,-91.20894599999997,32.894337000000064
22035000200,East Carroll,22035,492,439,3645,8,-91.24785599999996,32.65554800000007
22035000300,East Carroll,22035,737,678,2066,8,-91.19702899999999,32.795990000000074
22037951300,East Feliciana,22037,1078,947,2468,2,-91.00335699999994,30.94390500000003
22037951400,East Feliciana,22037,1512,1360,3597,2,-91.14762099999996,30.87307000000004
22037951501,East Feliciana,22037,519,473,1158,2,-91.25618699999995,30.71018600000008
22037951502,East Feliciana,22037,2945,2674,7681,2,-91.13930499999998,30.777649000000054
22037951600,East Feliciana,22037,1971,1757,4595,2,-90.94264999999996,30.79516600000005
22039950100,Evangeline,22039,1455,1275,6268,4,-92.33306899999997,30.844084000000066
22039950200,Evangeline,22039,369,303,1706,4,-92.50751499999996,30.80561300000005
22039950300,Evangeline,22039,1987,1807,5058,4,-92.51141399999995,30.583958000000052
22039950400,Evangeline,22039,2115,1811,6363,4,-92.37663299999997,30.663076000000046
22039950500,Evangeline,22039,1251,1099,3340,4,-92.29462399999994,30.703463000000056
22039950600,Evangeline,22039,1413,1248,3505,4,-92.27270499999997,30.69804400000004
22039950700,Evangeline,22039,1546,1416,3612,4,-92.22258799999997,30.721478000000047
22039950800,Evangeline,22039,1600,1407,3784,4,-92.30786899999998,30.598137000000065
22041950100,Franklin,22041,1129,1018,3783,8,-91.61826299999996,32.309574000000055
22041950200,Franklin,22041,1508,1349,4446,8,-91.73445899999996,32.15298500000006
22041950300,Franklin,22041,1819,1570,5397,8,-91.73377999999997,32.17136800000003
22041950400,Franklin,22041,730,659,2887,8,-91.59150699999998,32.06885500000004
22041950500,Franklin,22041,444,399,1555,8,-91.82677499999994,32.036362000000054
22041950600,Franklin,22041,601,522,2254,8,-91.71163199999995,31.948229000000026
22043020100,Grant,22043,584,526,2977,6,-92.49626199999994,31.682957000000044
22043020200,Grant,22043,778,691,2569,6,-92.77578699999998,31.643463000000054
22043020300,Grant,22043,1055,952,3412,6,-92.64717099999996,31.460533000000055
22043020401,Grant,22043,1583,1362,5424,6,-92.46423299999998,31.531841000000043
