TractID,Lat,Long,Total_2018Pop,SeriesInt,SeriesComp,parish,pfips,ldhh,FID,x,y
22011960700,30.556482,-93.320473,8490,1517,1335,Beauregard,22011,5,493,-10388387.534947436,3575282.8545824788
22013970100,32.5532,-92.928154,3708,1045,886,Bienville,22013,7,494,-10344714.78363891,3836147.799696107
22013970200,32.50021,-93.031693,1451,301,263,Bienville,22013,7,495,-10356240.692396153,3829151.555024009
22013970300,32.326008,-93.335564,3017,699,632,Bienville,22013,7,496,-10390067.457382997,3806180.7311916184
22013970400,32.293301,-93.178375,2716,493,451,Bienville,22013,7,497,-10372569.257944692,3801872.817990182
22013970500,32.301395,-92.947464,2776,724,651,Bienville,22013,7,498,-10346864.363006126,3802938.752309606
22015010400,32.53463,-93.740829,1193,364,309,Bossier,22015,7,499,-10435181.350819333,3833695.541654485
22015010500,32.546356,-93.71817,4716,1408,1260,Bossier,22015,7,500,-10432658.962477447,3835243.957475214
22015010601,32.542442,-93.687843,7384,1739,1501,Bossier,22015,7,501,-10429282.97628016,3834727.092120162
22015010602,32.526039,-93.710678,3178,904,802,Bossier,22015,7,502,-10431824.956852425,3832561.230227507
22015010701,32.517002,-93.698898,4049,1011,899,Bossier,22015,7,503,-10430513.61325088,3831368.1483033327
22015010702,32.509083,-93.692833,4432,1035,909,Bossier,22015,7,504,-10429838.460539218,3830322.765480531
22015010801,32.502537,-93.70826,3233,916,808,Bossier,22015,7,505,-10431555.786323685,3829458.7011452694
22015010804,32.468243,-93.651833,8449,2618,2391,Bossier,22015,7,506,-10425274.361416694,3824932.9606917077
22015010805,32.475529,-93.683876,3444,1089,949,Bossier,22015,7,507,-10428841.371860182,3825894.341615165
22015010806,32.485058,-93.670708,4291,1450,1335,Bossier,22015,7,508,-10427375.516805418,3827151.801740696
22015010900,32.500385,-93.599709,4884,246,217,Bossier,22015,7,509,-10419471.944278587,3829174.6534030926
22015011001,32.447311,-93.539452,8913,2495,2275,Bossier,22015,7,510,-10412764.165721856,3822171.435404441
22015011002,32.350876,-93.507545,4093,1951,1798,Bossier,22015,7,511,-10409212.294729114,3809457.1933735684
22015011103,32.694477,-93.54528,7297,2573,2339,Bossier,22015,7,512,-10413412.935714198,3854820.757502029
22015011105,32.55368,-93.575813,6807,2326,2106,Bossier,22015,7,513,-10416811.85372659,3836211.19273617
22015011106,32.572327,-93.495392,8285,2235,1994,Bossier,22015,7,514,-10407859.428957503,3838674.1427681986
22015011107,32.692432,-93.743294,2443,538,491,Bossier,22015,7,515,-10435455.753364138,3854550.253938316
22015011108,32.642338,-93.700317,15776,5448,4995,Bossier,22015,7,516,-10430671.575608315,3847925.9743918683
22015011109,32.553757,-93.649559,7886,3107,2786,Bossier,22015,7,517,-10425021.22089463,3836221.362067904
22015011110,32.57856,-93.719032,8557,3128,2882,Bossier,22015,7,518,-10432754.91987851,3839497.529730342
22015011200,32.871693,-93.659897,5144,1761,1593,Bossier,22015,7,519,-10426172.04179045,3878285.71248089
22015011300,32.51757,-93.728241,1677,366,310,Bossier,22015,7,520,-10433780.061069226,3831443.1332100052
22017020500,32.53447,-93.761444,3074,805,721,Caddo,22017,7,521,-10437476.202122036,3833674.4150864906
22017020600,32.515465,-93.766846,720,,,Caddo,22017,7,522,-10438077.550011301,3831165.2425780883
22017020700,32.507187,-93.770531,753,,,Caddo,22017,7,523,-10438487.762334874,3830072.4892290924
22017021000,32.490707,-93.751007,1839,459,413,Caddo,22017,7,524,-10436314.360596627,3827897.3145222208
22017021100,32.496319,-93.737457,2500,732,629,Caddo,22017,7,525,-10434805.981496377,3828637.9906726466
22017021200,32.487091,-93.7379,3293,1166,1058,Caddo,22017,7,526,-10434855.296030799,3827420.096488553
22017021300,32.495937,-93.720894,2370,687,622,Caddo,22017,7,527,-10432962.196770368,3828587.572548185
22017021400,32.487526,-93.710503,2398,699,622,Caddo,22017,7,528,-10431805.475941535,3827477.504169728
22017021500,32.475399,-93.72995,2311,824,748,Caddo,22017,7,529,-10433970.306078993,3825877.1875543497
22017021600,32.475525,-93.74659,3819,1720,1600,Caddo,22017,7,530,-10435822.662405793,3825893.8137975386
22017021700,32.475948,-93.767212,1668,620,531,Caddo,22017,7,531,-10438118.29294493,3825949.63064131
22017021800,32.487194,-93.768623,1153,504,443,Caddo,22017,7,532,-10438275.36474644,3827433.689546605
22017021900,32.497841,-93.773422,1266,400,354,Caddo,22017,7,533,-10438809.586982757,3828838.873388899
22017022000,32.505325,-93.787132,1847,533,487,Caddo,22017,7,534,-10440335.777201533,3829826.7061904054
22017022100,32.494217,-93.794441,5825,1726,1555,Caddo,22017,7,535,-10441149.411359742,3828360.5616558935
22017022200,32.475258,-93.817192,5357,1474,1305,Caddo,22017,7,536,-10443682.04109478,3825858.582024084
22017022300,32.478424,-93.788689,2445,625,556,Caddo,22017,7,537,-10440509.1016487,3826276.3557727356
22017022400,32.46394,-93.786407,3026,703,624,Caddo,22017,7,538,-10440255.070570707,3824365.220380663
22017022500,32.463226,-93.766479,5045,1165,1038,Caddo,22017,7,539,-10438036.695758179,3824271.017431344
22017022600,32.461884,-93.746086,2986,1726,1616,Caddo,22017,7,540,-10435766.557382433,3824093.9601273807
22017022700,32.462879,-93.728447,2481,985,902,Caddo,22017,7,302,-10433802.99288433,3824225.235595392
22017022800,32.466053,-93.715553,3949,1664,1539,Caddo,22017,7,306,-10432367.639370041,3824644.0074339802
22017022900,32.469406,-93.700279,4468,1689,1551,Caddo,22017,7,316,-10430667.345467664,3825086.412242117
22017023000,32.450523,-93.717415,4612,2199,2034,Caddo,22017,7,322,-10432574.916261898,3822595.147755184
22017023100,32.445194,-93.737206,1453,805,737,Caddo,22017,7,328,-10434778.040304188,3821892.178702865
22017023200,32.448002,-93.751564,1547,341,290,Caddo,22017,7,334,-10436376.365553,3822262.587689303
22017023300,32.448986,-93.768181,2482,494,443,Caddo,22017,7,340,-10438226.16153151,3822392.3918598965
22017023400,32.444378,-93.791077,6596,1590,1373,Caddo,22017,7,341,-10440774.932592712,3821784.5406487365
22017023500,32.456905,-93.802963,3389,908,802,Caddo,22017,7,342,-10442098.076060282,3823437.0768305575
22017023600,32.460526,-93.819267,3137,836,744,Caddo,22017,7,343,-10443913.029038174,3823914.7945425096
22017023700,32.433613,-93.765991,6757,1439,1254,Caddo,22017,7,344,-10437982.371846674,3820364.6273873835
22017023800,32.429756,-93.740204,5387,2375,2180,Caddo,22017,7,345,-10435111.776137587,3819855.926842605
22017023901,32.431133,-93.692223,6613,3109,2836,Caddo,22017,7,346,-10429770.555649834,3820037.537166107
22017023903,32.401455,-93.741623,4262,1836,1658,Caddo,22017,7,347,-10435269.738495022,3816123.967212786
22017023904,32.431915,-93.722588,3325,1471,1362,Caddo,22017,7,348,-10433150.771987772,3820140.6751276925
22017023905,32.417362,-93.710907,4586,1933,1774,Caddo,22017,7,349,-10431850.449015817,3818221.4268270507
22017024000,32.319374,-93.625298,12175,6239,5776,Caddo,22017,7,350,-10422320.498728493,3805306.8262450346
22017024102,32.350677,-93.801636,3676,1254,1166,Caddo,22017,7,351,-10441950.355095997,3809430.9707236234
22017024104,32.412773,-93.778435,7496,2153,1907,Caddo,22017,7,352,-10439367.631590104,3817616.2941348706
22017024106,32.398598,-93.827965,7438,2346,2095,Caddo,22017,7,353,-10444881.285969095,3815747.289065587
22017024107,32.421772,-93.804306,5135,1539,1364,Caddo,22017,7,354,-10442247.578136416,3818802.9845220395
22017024108,32.388737,-93.80127,6516,2386,2127,Caddo,22017,7,355,-10441909.612162368,3814447.26749114
22017024109,32.391548,-93.776154,4158,1306,1191,Caddo,22017,7,356,-10439113.711831605,3814817.8402531594
22017024201,32.420563,-93.851997,4547,1415,1275,Caddo,22017,7,357,-10447556.515971838,3818643.54784923
22017024202,32.360027,-93.892059,6960,2306,2083,Caddo,22017,7,358,-10452016.197412,3810663.102285907
22017024203,32.28204,-93.961533,4807,1348,1231,Caddo,22017,7,359,-10459750.00771537,3800389.9658610765
22017024301,32.482319,-93.954903,6694,2712,2471,Caddo,22017,7,360,-10459011.959491411,3826790.345847768
22017024303,32.43576,-93.883781,5639,1583,1387,Caddo,22017,7,361,-10451094.694667213,3820647.805098634
22017024304,32.414436,-93.980637,5048,1658,1500,Caddo,22017,7,362,-10461876.655267486,3817835.583598946
22017024400,32.488129,-93.843201,4594,1913,1756,Caddo,22017,7,363,-10446577.349730821,3827557.0835522995
22017024503,32.611012,-93.847511,5245,1302,1158,Caddo,22017,7,364,-10447057.13673614,3843785.4040374104
22017024504,32.626579,-93.977058,6438,1456,1287,Caddo,22017,7,365,-10461478.242809936,3845842.8190915897
22017024601,32.56316,-93.819397,5187,977,819,Caddo,22017,7,366,-10443927.500571977,3837463.2747584144
22017024602,32.53228,-93.798203,5034,1244,1083,Caddo,22017,7,367,-10441568.195284106,3833385.248969902
22017024700,32.580898,-93.788437,1840,742,668,Caddo,22017,7,368,-10440481.049137019,3839806.397165485
22017024800,32.704418,-93.833992,918,284,246,Caddo,22017,7,369,-10445552.208540106,3856135.797348924
22017024900,32.82114,-93.977318,3451,577,517,Caddo,22017,7,370,-10461507.185877543,3871587.283140364
22017025000,32.872864,-93.979042,3627,819,733,Caddo,22017,7,371,-10461699.100679671,3878440.9188492615
22017025100,32.938946,-93.897247,1776,362,332,Caddo,22017,7,372,-10452593.722930234,3887202.8671875857
22017025200,32.499611,-93.76091,876,462,420,Caddo,22017,7,373,-10437416.757513952,3829072.49291239
22017025300,32.50893,-93.745659,1484,471,396,Caddo,22017,7,374,-10435719.023959864,3830302.568941687
22017025405,32.584476,-93.869049,4624,1449,1318,Caddo,22017,7,375,-10449454.735928847,3840279.0935491845
22017025406,32.546288,-93.908768,4239,1304,1189,Caddo,22017,7,376,-10453876.234783664,3835234.9775066483
22017980000,32.445953,-93.825157,0,,,Caddo,22017,7,377,-10444568.700838948,3821992.298797146
22019000100,30.228519,-93.21331,2088,867,761,Calcasieu,22019,5,378,-10376458.204355557,3532957.780214012
22019000200,30.244415,-93.221222,1535,449,402,Calcasieu,22019,5,379,-10377338.964166712,3535005.9606404137
22019000300,30.256516,-93.200523,2106,506,455,Calcasieu,22019,5,380,-10375034.762026783,3536565.382008032
22019000400,30.23205,-93.198997,1060,320,290,Calcasieu,22019,5,381,-10374864.888483832,3533412.7166924207
22019000500,30.223404,-93.22718,3440,1492,1381,Calcasieu,22019,5,382,-10378002.20569286,3532298.789053335
22019000600,30.219086,-93.187233,7485,1999,1755,Calcasieu,22019,5,383,-10373555.32599414,3531742.506086575
22019000700,30.207621,-93.235741,4695,1361,1222,Calcasieu,22019,5,384,-10378955.21185354,3530265.6018168577
22019000800,30.205194,-93.210213,3534,850,733,Calcasieu,22019,5,385,-10376113.447892567,3529952.9813501616
22019000900,30.20376,-93.191635,3933,1612,1437,Calcasieu,22019,5,386,-10374045.354392612,3529768.2722623185
22019001000,30.187376,-93.227188,3497,1615,1487,Calcasieu,22019,5,387,-10378003.096248785,3527658.0910542635
22019001100,30.186663,-93.212051,4924,1000,889,Calcasieu,22019,5,388,-10376318.053116648,3527566.2680199654
22019001201,30.186518,-93.19709,5048,1297,1132,Calcasieu,22019,5,389,-10374652.602214888,3527547.5944126975
22019001202,30.187071,-93.184357,3236,658,586,Calcasieu,22019,5,390,-10373235.171138618,3527618.8118348173
22019001300,30.159435,-93.221085,6494,2493,2262,Calcasieu,22019,5,391,-10377323.713396473,3524060.2327864957
22019001400,30.270399,-93.161636,5474,1820,1601,Calcasieu,22019,5,392,-10370705.880988304,3538354.681301324
22019001500,30.236151,-93.180458,1639,562,495,Calcasieu,22019,5,393,-10372801.136444014,3533941.1128728855
22019001600,30.223726,-93.15274,4794,993,878,Calcasieu,22019,5,394,-10369715.582798207,3532340.2729209606
22019001700,30.120895,-93.169357,9848,2575,2305,Calcasieu,22019,5,395,-10371565.37877672,3519099.253276198
22019001801,30.107653,-93.273933,10986,3660,3337,Calcasieu,22019,5,396,-10383206.725845916,3517395.151977207
22019001901,30.194431,-93.258766,3669,1637,1507,Calcasieu,22019,5,397,-10381518.343129054,3528566.6984252622
22019001903,30.158293,-93.242851,6618,2327,2116,Calcasieu,22019,5,398,-10379746.69343308,3523913.2034022533
22019001904,30.176041,-93.262085,5893,2641,2401,Calcasieu,22019,5,399,-10381887.812518997,3526198.4024399463
22019002000,30.177963,-93.047508,10392,2254,1996,Calcasieu,22019,5,400,-10358001.210143048,3526445.9002339225
22019002100,30.233381,-93.013474,3254,568,504,Calcasieu,22019,5,401,-10354212.562593391,3533584.2078916826
22019002201,30.356184,-93.200333,8694,2304,2094,Calcasieu,22019,5,402,-10375013.61132353,3549416.631952338
22019002203,30.31399,-93.221893,6739,1770,1597,Calcasieu,22019,5,403,-10377413.659545032,3543974.5178819867
22019002204,30.299114,-93.197128,5295,1413,1255,Calcasieu,22019,5,404,-10374656.83235554,3542056.3942268714
22019002300,30.354233,-93.40329,2847,786,717,Calcasieu,22019,5,405,-10397606.681216462,3549164.943389559
22019002400,30.449249,-93.435326,6118,1055,906,Calcasieu,22019,5,406,-10401172.912423516,3561428.312346023
22019002500,30.273104,-93.244057,3744,1058,952,Calcasieu,22019,5,407,-10379880.944738977,3538703.3425037395
22019002600,30.252916,-93.258354,4735,1200,1093,Calcasieu,22019,5,408,-10381472.479498846,3536101.440200258
22019002700,30.262526,-93.409111,7572,1749,1562,Calcasieu,22019,5,409,-10398254.671972368,3537339.9449737696
22019002800,30.242067,-93.376488,4143,732,652,Calcasieu,22019,5,410,-10394623.09622422,3534703.4028223255
22019002900,30.226765,-93.383911,2278,504,434,Calcasieu,22019,5,411,-10395449.420804378,3532731.7997158533
22019003000,30.226429,-93.363762,4630,1242,1109,Calcasieu,22019,5,412,-10393206.444384385,3532688.5108672203
22019003101,30.225813,-93.337387,4892,1711,1556,Calcasieu,22019,5,413,-10390270.392814713,3532609.1483622063
22019003102,30.230654,-93.31778,2314,860,782,Calcasieu,22019,5,414,-10388087.751558729,3533232.8531356286
22019003200,30.119473,-93.378532,1952,455,413,Calcasieu,22019,5,415,-10394850.633263402,3518916.2464013905
22019003300,30.179039,-93.370636,5034,1158,1041,Calcasieu,22019,5,416,-10393971.654564098,3526584.4598997687
22019003400,30.12693,-93.553131,5887,1236,1136,Calcasieu,22019,5,417,-10414286.905036416,3519875.9678967493
22019003500,30.197393,-93.579414,3413,710,656,Calcasieu,22019,5,418,-10417212.715212936,3528948.19125614
22019003600,30.290194,-93.628586,4253,663,607,Calcasieu,22019,5,419,-10422686.517214222,3540906.3816674748
22019980000,30.208824,-93.143547,0,,,Calcasieu,22019,5,420,-10368692.222719343,3530420.562409063
22019980100,30.123703,-93.220161,0,,,Calcasieu,22019,5,421,-10377220.85418698,3519460.641679985
22021000100,32.128319,-92.000343,2651,582,547,Caldwell,22021,8,422,-10241431.33556651,3780166.3010866484
22021000200,32.115841,-92.220139,2911,524,481,Caldwell,22021,8,423,-10265898.91436491,3778526.1822916716
22021000300,31.994879,-92.086975,4434,743,677,Caldwell,22021,8,424,-10251075.165692912,3762638.4350871155
22023970100,29.862074,-92.925514,5070,1029,948,Cameron,22023,5,425,-10344420.900183214,3485833.0339886458
22023970201,29.88978,-93.584045,1798,452,421,Cameron,22023,5,426,-10417728.2357748,3489389.943360487
22023990000,29.689611,-93.243378,0,,,Cameron,22023,5,427,-10379805.358804729,3463714.3010429516
22025000100,31.80175,-91.804176,4719,644,585,Catahoula,22025,6,428,-10219594.125016067,3737315.27453169
22025000200,31.612137,-91.843246,2143,707,624,Catahoula,22025,6,429,-10223943.377521358,3712504.5739354095
22025000300,31.477676,-91.907341,3031,673,586,Catahoula,22025,6,430,-10231078.400283754,3694941.0883740275
22027950100,32.863361,-92.860085,3147,900,816,Claiborne,22027,7,431,-10337137.377220102,3877181.433943934
22027950200,32.891529,-93.108009,4205,644,592,Claiborne,22027,7,432,-10364736.150655532,3880915.087112046
22027950300,32.975002,-93.134041,2796,622,585,Claiborne,22027,7,433,-10367634.019639863,3891986.3668633844
22027950400,32.782291,-93.061111,3251,793,722,Claiborne,22027,7,36,-10359515.48917631,3866442.260149459
22027950500,32.664955,-93.030472,2754,639,570,Claiborne,22027,7,42,-10356104.771297896,3850916.318488874
22029000100,31.68042,-91.55983,2104,570,499,Concordia,22029,6,48,-10192393.652718693,3721433.5049655903
22029000200,31.625351,-91.571358,5418,1171,986,Concordia,22029,6,54,-10193676.94380856,3714231.972572185
22029000300,31.565659,-91.508736,4002,783,667,Concordia,22029,6,61,-10186705.894656101,3706430.6895188414
22029000400,31.574221,-91.43486,4191,1250,1103,Concordia,22029,6,67,-10178482.055954259,3707549.3697455046
22029000500,31.3612,-91.676277,4306,711,640,Concordia,22029,6,71,-10205356.473463098,3679747.219061131
22031950100,32.242279,-93.751198,10469,2462,2222,De Soto,22031,7,76,-10436335.622619368,3795155.6964232656
22031950200,32.092167,-93.954201,4137,700,641,De Soto,22031,7,83,-10458933.813208874,3775415.0679031475
22031950300,32.070156,-93.614021,2889,717,647,De Soto,22031,7,90,-10421065.148830818,3772523.2194644525
22031950400,32.051701,-93.724922,2940,810,731,De Soto,22031,7,190,-10433410.591679284,3770099.101748611
22031950500,31.971491,-93.728653,1975,540,488,De Soto,22031,7,200,-10433825.924699433,3759568.959376462
22031950600,32.007614,-93.661232,2714,712,635,De Soto,22031,7,206,-10426320.65331066,3764310.124463664
22031950700,31.917665,-93.727119,2092,551,500,De Soto,22031,7,212,-10433655.160600556,3752507.72473516
22033000100,30.504429,-91.160919,1764,393,334,East Baton Rouge,22033,2,303,-10147987.08332686,3568555.6803601873
22033000200,30.498356,-91.137726,6207,1953,1695,East Baton Rouge,22033,2,311,-10145405.25037689,3567771.058648526
22033000300,30.49412,-91.162262,1630,494,446,East Baton Rouge,22033,2,317,-10148136.585402993,3567223.803345689
22033000400,30.492685,-91.148567,2696,892,772,East Baton Rouge,22033,2,323,-10146612.064976579,3567038.4189095115
22033000500,30.479147,-91.162704,3766,1015,872,East Baton Rouge,22033,2,329,-10148185.788617924,3565289.6095526465
22033000601,30.48303,-91.148651,2796,975,848,East Baton Rouge,22033,2,335,-10146621.415813806,3565791.182156915
22033000602,30.472036,-91.148155,4388,1572,1388,East Baton Rouge,22033,2,441,-10146566.201346371,3564371.1234835973
22033000701,30.483507,-91.129181,2314,605,512,East Baton Rouge,22033,2,450,-10144454.02532806,3565852.7983017764
22033000702,30.475029,-91.125931,3240,1113,1005,East Baton Rouge,22033,2,456,-10144092.236982983,3564757.703524398
22033000900,30.461876,-91.161339,3797,1380,1226,East Baton Rouge,22033,2,462,-10148033.83751299,3563058.932373639
22033001000,30.459555,-91.147285,3442,1139,1005,East Baton Rouge,22033,2,546,-10146469.35338938,3562759.1882347455
22033001102,30.461426,-91.108963,3464,1097,964,East Baton Rouge,22033,2,550,-10142203.367863202,3563000.816838195
22033001103,30.460592,-91.13382,3328,950,838,East Baton Rouge,22033,2,555,-10144970.43644585,3562893.1100889724
22033001104,30.460154,-91.121674,4661,986,764,East Baton Rouge,22033,2,561,-10143618.349910675,3562836.5450431895
22033001600,30.445778,-91.160675,3318,1636,1508,East Baton Rouge,22033,2,567,-10147959.921371104,3560980.1128791934
22033001700,30.442326,-91.145691,5572,2799,2475,East Baton Rouge,22033,2,573,-10146291.910121057,3560534.382651584
22033001800,30.448124,-91.125404,2405,1081,977,East Baton Rouge,22033,2,579,-10144033.571611334,3561283.042836333
22033001900,30.439981,-91.124428,2760,1566,1445,East Baton Rouge,22033,2,585,-10143924.92378832,3560231.5998275625
22033002000,30.440615,-91.098915,3419,2113,1951,East Baton Rouge,22033,2,638,-10141084.829619711,3560313.460222464
22033002200,30.435791,-91.174011,1394,465,412,East Baton Rouge,22033,2,642,-10149444.478100322,3559690.6115464875
22033002300,30.432878,-91.159042,2444,1671,1549,East Baton Rouge,22033,2,730,-10147778.136642639,3559314.5157301035
22033002400,30.425745,-91.190491,2468,873,774,East Baton Rouge,22033,2,757,-10151279.023308596,3558393.625477489
22033002500,30.425821,-91.174561,2825,1077,959,East Baton Rouge,22033,2,760,-10149505.703820258,3558403.436935172
22033002601,30.416761,-91.156532,4301,2404,2180,East Baton Rouge,22033,2,761,-10147498.724720748,3557233.8617477925
22033002602,30.402653,-91.130836,4444,2178,1994,East Baton Rouge,22033,2,762,-10144638.259085324,3555412.845362288
22033002700,30.425882,-91.144981,1726,741,661,East Baton Rouge,22033,2,763,-10146212.873282595,3558411.3119264743
22033002801,30.41287,-91.18988,2470,374,333,East Baton Rouge,22033,2,764,-10151211.007099722,3556731.597389588
22033002802,30.412266,-91.17083,3836,475,435,East Baton Rouge,22033,2,765,-10149090.37080011,3556653.632679529
22033003000,30.521088,-91.216515,4516,865,743,East Baton Rouge,22033,2,766,-10154176.001737,3570708.247632969
22033003101,30.5334,-91.178467,4096,1128,979,East Baton Rouge,22033,2,767,-10149940.517751297,3572299.3610510835
22033003103,30.534283,-91.15992,1277,272,240,East Baton Rouge,22033,2,768,-10147875.875155555,3572413.4813042847
22033003201,30.5403,-91.126099,4481,1532,1369,East Baton Rouge,22033,2,769,-10144110.938657437,3573191.155091405
22033003202,30.569815,-91.111435,3526,1766,1601,East Baton Rouge,22033,2,770,-10142478.549644444,3577006.55191481
22033003300,30.515873,-91.163979,4885,1732,1540,East Baton Rouge,22033,2,771,-10148327.720968684,3570034.359700659
22033003400,30.515333,-91.134949,7019,2461,2157,East Baton Rouge,22033,2,772,-10145096.116150957,3569964.582383139
22033003501,30.509468,-91.087418,3043,1062,961,East Baton Rouge,22033,2,773,-10139804.989434062,3569206.7481494066
22033003504,30.508047,-91.110847,5859,2433,2205,East Baton Rouge,22033,2,774,-10142413.093783857,3569023.143358822
22033003505,30.491964,-91.106689,4001,1450,1257,East Baton Rouge,22033,2,775,-10141950.22734114,3566945.275566253
22033003506,30.479649,-91.079903,7334,2978,2658,East Baton Rouge,22033,2,776,-10138968.42346075,3565354.4524768637
22033003507,30.486652,-91.04586,4623,2458,2207,East Baton Rouge,22033,2,777,-10135178.774035674,3566259.0590592823
