TractID,Lat,Long,Total_2018Pop,SeriesInt,SeriesComp,parish,pfips,ldhh,FID,x,y
22017021600,32.475525,-93.74659,3819,1827,1632,Caddo,22017,7,706,-10435822.662405793,3825893.8137975386
22017021700,32.475948,-93.767212,1668,688,543,Caddo,22017,7,707,-10438118.29294493,3825949.63064131
22017021800,32.487194,-93.768623,1153,543,452,Caddo,22017,7,708,-10438275.36474644,3827433.689546605
22017021900,32.497841,-93.773422,1266,429,367,Caddo,22017,7,709,-10438809.586982757,3828838.873388899
22017022000,32.505325,-93.787132,1847,572,500,Caddo,22017,7,710,-10440335.777201533,3829826.7061904054
22017022100,32.494217,-93.794441,5825,1874,1603,Caddo,22017,7,711,-10441149.411359742,3828360.5616558935
22017022200,32.475258,-93.817192,5357,1621,1347,Caddo,22017,7,712,-10443682.04109478,3825858.582024084
22017022300,32.478424,-93.788689,2445,674,568,Caddo,22017,7,713,-10440509.1016487,3826276.3557727356
22017022400,32.46394,-93.786407,3026,785,644,Caddo,22017,7,714,-10440255.070570707,3824365.220380663
22017022500,32.463226,-93.766479,5045,1312,1079,Caddo,22017,7,715,-10438036.695758179,3824271.017431344
22017022600,32.461884,-93.746086,2986,1808,1641,Caddo,22017,7,716,-10435766.557382433,3824093.9601273807
22017022700,32.462879,-93.728447,2481,1068,926,Caddo,22017,7,30,-10433802.99288433,3824225.235595392
22017022800,32.466053,-93.715553,3949,1818,1563,Caddo,22017,7,36,-10432367.639370041,3824644.0074339802
22017022900,32.469406,-93.700279,4468,1804,1577,Caddo,22017,7,44,-10430667.345467664,3825086.412242117
22017023000,32.450523,-93.717415,4612,2328,2062,Caddo,22017,7,51,-10432574.916261898,3822595.147755184
22017023100,32.445194,-93.737206,1453,848,747,Caddo,22017,7,56,-10434778.040304188,3821892.178702865
22017023200,32.448002,-93.751564,1547,384,302,Caddo,22017,7,62,-10436376.365553,3822262.587689303
22017023300,32.448986,-93.768181,2482,553,451,Caddo,22017,7,168,-10438226.16153151,3822392.3918598965
22017023400,32.444378,-93.791077,6596,1778,1438,Caddo,22017,7,173,-10440774.932592712,3821784.5406487365
22017023500,32.456905,-93.802963,3389,1003,826,Caddo,22017,7,179,-10442098.076060282,3823437.0768305575
22017023600,32.460526,-93.819267,3137,913,770,Caddo,22017,7,185,-10443913.029038174,3823914.7945425096
22017023700,32.433613,-93.765991,6757,1601,1297,Caddo,22017,7,280,-10437982.371846674,3820364.6273873835
22017023800,32.429756,-93.740204,5387,2521,2221,Caddo,22017,7,288,-10435111.776137587,3819855.926842605
22017023901,32.431133,-93.692223,6613,3287,2890,Caddo,22017,7,298,-10429770.555649834,3820037.537166107
22017023903,32.401455,-93.741623,4262,1969,1683,Caddo,22017,7,304,-10435269.738495022,3816123.967212786
22017023904,32.431915,-93.722588,3325,1549,1385,Caddo,22017,7,310,-10433150.771987772,3820140.6751276925
22017023905,32.417362,-93.710907,4586,2063,1810,Caddo,22017,7,393,-10431850.449015817,3818221.4268270507
22017024000,32.319374,-93.625298,12175,6682,5860,Caddo,22017,7,396,-10422320.498728493,3805306.8262450346
22017024102,32.350677,-93.801636,3676,1377,1190,Caddo,22017,7,399,-10441950.355095997,3809430.9707236234
22017024104,32.412773,-93.778435,7496,2382,1983,Caddo,22017,7,404,-10439367.631590104,3817616.2941348706
22017024106,32.398598,-93.827965,7438,2568,2157,Caddo,22017,7,409,-10444881.285969095,3815747.289065587
22017024107,32.421772,-93.804306,5135,1708,1405,Caddo,22017,7,414,-10442247.578136416,3818802.9845220395
22017024108,32.388737,-93.80127,6516,2586,2176,Caddo,22017,7,419,-10441909.612162368,3814447.26749114
22017024109,32.391548,-93.776154,4158,1417,1218,Caddo,22017,7,424,-10439113.711831605,3814817.8402531594
22017024201,32.420563,-93.851997,4547,1533,1304,Caddo,22017,7,429,-10447556.515971838,3818643.54784923
22017024202,32.360027,-93.892059,6960,2530,2133,Caddo,22017,7,434,-10452016.197412,3810663.102285907
22017024203,32.28204,-93.961533,4807,1479,1252,Caddo,22017,7,526,-10459750.00771537,3800389.9658610765
22017024301,32.482319,-93.954903,6694,2909,2552,Caddo,22017,7,531,-10459011.959491411,3826790.345847768
22017024303,32.43576,-93.883781,5639,1772,1440,Caddo,22017,7,535,-10451094.694667213,3820647.805098634
22017024304,32.414436,-93.980637,5048,1783,1541,Caddo,22017,7,539,-10461876.655267486,3817835.583598946
22017024400,32.488129,-93.843201,4594,2058,1804,Caddo,22017,7,543,-10446577.349730821,3827557.0835522995
22017024503,32.611012,-93.847511,5245,1411,1199,Caddo,22017,7,547,-10447057.13673614,3843785.4040374104
22017024504,32.626579,-93.977058,6438,1616,1332,Caddo,22017,7,551,-10461478.242809936,3845842.8190915897
22017024601,32.56316,-93.819397,5187,1089,864,Caddo,22017,7,555,-10443927.500571977,3837463.2747584144
22017024602,32.53228,-93.798203,5034,1365,1120,Caddo,22017,7,556,-10441568.195284106,3833385.248969902
22017024700,32.580898,-93.788437,1840,801,684,Caddo,22017,7,557,-10440481.049137019,3839806.397165485
22017024800,32.704418,-93.833992,918,311,255,Caddo,22017,7,558,-10445552.208540106,3856135.797348924
22017024900,32.82114,-93.977318,3451,629,532,Caddo,22017,7,559,-10461507.185877543,3871587.283140364
22017025000,32.872864,-93.979042,3627,917,748,Caddo,22017,7,560,-10461699.100679671,3878440.9188492615
22017025100,32.938946,-93.897247,1776,399,336,Caddo,22017,7,561,-10452593.722930234,3887202.8671875857
22017025200,32.499611,-93.76091,876,490,434,Caddo,22017,7,562,-10437416.757513952,3829072.49291239
22017025300,32.50893,-93.745659,1484,508,416,Caddo,22017,7,563,-10435719.023959864,3830302.568941687
22017025405,32.584476,-93.869049,4624,1597,1350,Caddo,22017,7,564,-10449454.735928847,3840279.0935491845
22017025406,32.546288,-93.908768,4239,1427,1217,Caddo,22017,7,565,-10453876.234783664,3835234.9775066483
22017980000,32.445953,-93.825157,0,,,Caddo,22017,7,566,-10444568.700838948,3821992.298797146
22019000100,30.228519,-93.21331,2088,933,787,Calcasieu,22019,5,567,-10376458.204355557,3532957.780214012
22019000200,30.244415,-93.221222,1535,496,411,Calcasieu,22019,5,568,-10377338.964166712,3535005.9606404137
22019000300,30.256516,-93.200523,2106,560,469,Calcasieu,22019,5,569,-10375034.762026783,3536565.382008032
22019000400,30.23205,-93.198997,1060,356,297,Calcasieu,22019,5,570,-10374864.888483832,3533412.7166924207
22019000500,30.223404,-93.22718,3440,1588,1399,Calcasieu,22019,5,571,-10378002.20569286,3532298.789053335
22019000600,30.219086,-93.187233,7485,2177,1798,Calcasieu,22019,5,572,-10373555.32599414,3531742.506086575
22019000700,30.207621,-93.235741,4695,1474,1259,Calcasieu,22019,5,573,-10378955.21185354,3530265.6018168577
22019000800,30.205194,-93.210213,3534,954,746,Calcasieu,22019,5,574,-10376113.447892567,3529952.9813501616
22019000900,30.20376,-93.191635,3933,1743,1484,Calcasieu,22019,5,575,-10374045.354392612,3529768.2722623185
22019001000,30.187376,-93.227188,3497,1699,1510,Calcasieu,22019,5,576,-10378003.096248785,3527658.0910542635
22019001100,30.186663,-93.212051,4924,1141,904,Calcasieu,22019,5,577,-10376318.053116648,3527566.2680199654
22019001201,30.186518,-93.19709,5048,1442,1175,Calcasieu,22019,5,578,-10374652.602214888,3527547.5944126975
22019001202,30.187071,-93.184357,3236,728,608,Calcasieu,22019,5,579,-10373235.171138618,3527618.8118348173
22019001300,30.159435,-93.221085,6494,2689,2306,Calcasieu,22019,5,580,-10377323.713396473,3524060.2327864957
22019001400,30.270399,-93.161636,5474,2007,1654,Calcasieu,22019,5,581,-10370705.880988304,3538354.681301324
22019001500,30.236151,-93.180458,1639,621,510,Calcasieu,22019,5,582,-10372801.136444014,3533941.1128728855
22019001600,30.223726,-93.15274,4794,1086,906,Calcasieu,22019,5,583,-10369715.582798207,3532340.2729209606
22019001700,30.120895,-93.169357,9848,2810,2359,Calcasieu,22019,5,584,-10371565.37877672,3519099.253276198
22019001801,30.107653,-93.273933,10986,4024,3409,Calcasieu,22019,5,585,-10383206.725845916,3517395.151977207
22019001901,30.194431,-93.258766,3669,1738,1527,Calcasieu,22019,5,586,-10381518.343129054,3528566.6984252622
22019001903,30.158293,-93.242851,6618,2556,2167,Calcasieu,22019,5,587,-10379746.69343308,3523913.2034022533
22019001904,30.176041,-93.262085,5893,2805,2449,Calcasieu,22019,5,588,-10381887.812518997,3526198.4024399463
22019002000,30.177963,-93.047508,10392,2528,2072,Calcasieu,22019,5,589,-10358001.210143048,3526445.9002339225
22019002100,30.233381,-93.013474,3254,633,516,Calcasieu,22019,5,590,-10354212.562593391,3533584.2078916826
22019002201,30.356184,-93.200333,8694,2568,2143,Calcasieu,22019,5,591,-10375013.61132353,3549416.631952338
22019002203,30.31399,-93.221893,6739,1941,1639,Calcasieu,22019,5,592,-10377413.659545032,3543974.5178819867
22019002204,30.299114,-93.197128,5295,1571,1293,Calcasieu,22019,5,593,-10374656.83235554,3542056.3942268714
22019002300,30.354233,-93.40329,2847,850,730,Calcasieu,22019,5,594,-10397606.681216462,3549164.943389559
22019002400,30.449249,-93.435326,6118,1123,940,Calcasieu,22019,5,595,-10401172.912423516,3561428.312346023
22019002500,30.273104,-93.244057,3744,1179,967,Calcasieu,22019,5,596,-10379880.944738977,3538703.3425037395
22019002600,30.252916,-93.258354,4735,1311,1117,Calcasieu,22019,5,597,-10381472.479498846,3536101.440200258
22019002700,30.262526,-93.409111,7572,1934,1603,Calcasieu,22019,5,598,-10398254.671972368,3537339.9449737696
22019002800,30.242067,-93.376488,4143,815,669,Calcasieu,22019,5,599,-10394623.09622422,3534703.4028223255
22019002900,30.226765,-93.383911,2278,546,452,Calcasieu,22019,5,600,-10395449.420804378,3532731.7997158533
22019003000,30.226429,-93.363762,4630,1348,1133,Calcasieu,22019,5,601,-10393206.444384385,3532688.5108672203
22019003101,30.225813,-93.337387,4892,1851,1598,Calcasieu,22019,5,602,-10390270.392814713,3532609.1483622063
22019003102,30.230654,-93.31778,2314,926,802,Calcasieu,22019,5,603,-10388087.751558729,3533232.8531356286
22019003200,30.119473,-93.378532,1952,493,425,Calcasieu,22019,5,604,-10394850.633263402,3518916.2464013905
22019003300,30.179039,-93.370636,5034,1331,1152,Calcasieu,22019,5,605,-10393971.654564098,3526584.4598997687
22019003400,30.12693,-93.553131,5887,1359,1165,Calcasieu,22019,5,606,-10414286.905036416,3519875.9678967493
22019003500,30.197393,-93.579414,3413,768,659,Calcasieu,22019,5,607,-10417212.715212936,3528948.19125614
22019003600,30.290194,-93.628586,4253,705,615,Calcasieu,22019,5,608,-10422686.517214222,3540906.3816674748
22019980000,30.208824,-93.143547,0,,,Calcasieu,22019,5,609,-10368692.222719343,3530420.562409063
22019980100,30.123703,-93.220161,0,,,Calcasieu,22019,5,610,-10377220.85418698,3519460.641679985
22021000100,32.128319,-92.000343,2651,647,561,Caldwell,22021,8,611,-10241431.33556651,3780166.3010866484
22021000200,32.115841,-92.220139,2911,569,494,Caldwell,22021,8,612,-10265898.91436491,3778526.1822916716
22021000300,31.994879,-92.086975,4434,813,698,Caldwell,22021,8,613,-10251075.165692912,3762638.4350871155
22023970100,29.862074,-92.925514,5070,1151,967,Cameron,22023,5,616,-10344420.900183214,3485833.0339886458
22023970201,29.88978,-93.584045,1798,477,431,Cameron,22023,5,617,-10417728.2357748,3489389.943360487
22023990000,29.689611,-93.243378,0,,,Cameron,22023,5,618,-10379805.358804729,3463714.3010429516
22025000100,31.80175,-91.804176,4719,708,599,Catahoula,22025,6,619,-10219594.125016067,3737315.27453169
22025000200,31.612137,-91.843246,2143,796,635,Catahoula,22025,6,620,-10223943.377521358,3712504.5739354095
22025000300,31.477676,-91.907341,3031,754,608,Catahoula,22025,6,621,-10231078.400283754,3694941.0883740275
22027950100,32.863361,-92.860085,3147,948,835,Claiborne,22027,7,622,-10337137.377220102,3877181.433943934
22027950200,32.891529,-93.108009,4205,690,611,Claiborne,22027,7,623,-10364736.150655532,3880915.087112046
22027950300,32.975002,-93.134041,2796,674,590,Claiborne,22027,7,624,-10367634.019639863,3891986.3668633844
22027950400,32.782291,-93.061111,3251,856,744,Claiborne,22027,7,1,-10359515.48917631,3866442.260149459
22027950500,32.664955,-93.030472,2754,677,591,Claiborne,22027,7,4,-10356104.771297896,3850916.318488874
22029000100,31.68042,-91.55983,2104,639,507,Concordia,22029,6,6,-10192393.652718693,3721433.5049655903
22029000200,31.625351,-91.571358,5418,1331,1012,Concordia,22029,6,10,-10193676.94380856,3714231.972572185
22029000300,31.565659,-91.508736,4002,907,689,Concordia,22029,6,13,-10186705.894656101,3706430.6895188414
22029000400,31.574221,-91.43486,4191,1405,1130,Concordia,22029,6,16,-10178482.055954259,3707549.3697455046
22029000500,31.3612,-91.676277,4306,751,648,Concordia,22029,6,19,-10205356.473463098,3679747.219061131
22031950100,32.242279,-93.751198,10469,2756,2267,De Soto,22031,7,23,-10436335.622619368,3795155.6964232656
22031950200,32.092167,-93.954201,4137,769,662,De Soto,22031,7,27,-10458933.813208874,3775415.0679031475
22031950300,32.070156,-93.614021,2889,791,671,De Soto,22031,7,33,-10421065.148830818,3772523.2194644525
22031950400,32.051701,-93.724922,2940,900,748,De Soto,22031,7,38,-10433410.591679284,3770099.101748611
22031950500,31.971491,-93.728653,1975,590,507,De Soto,22031,7,43,-10433825.924699433,3759568.959376462
22031950600,32.007614,-93.661232,2714,797,655,De Soto,22031,7,49,-10426320.65331066,3764310.124463664
22031950700,31.917665,-93.727119,2092,595,511,De Soto,22031,7,55,-10433655.160600556,3752507.72473516
22033000100,30.504429,-91.160919,1764,449,346,East Baton Rouge,22033,2,61,-10147987.08332686,3568555.6803601873
22033000200,30.498356,-91.137726,6207,2178,1750,East Baton Rouge,22033,2,164,-10145405.25037689,3567771.058648526
22033000300,30.49412,-91.162262,1630,534,456,East Baton Rouge,22033,2,170,-10148136.585402993,3567223.803345689
22033000400,30.492685,-91.148567,2696,998,796,East Baton Rouge,22033,2,176,-10146612.064976579,3567038.4189095115
22033000500,30.479147,-91.162704,3766,1158,905,East Baton Rouge,22033,2,182,-10148185.788617924,3565289.6095526465
22033000601,30.48303,-91.148651,2796,1077,884,East Baton Rouge,22033,2,188,-10146621.415813806,3565791.182156915
22033000602,30.472036,-91.148155,4388,1706,1434,East Baton Rouge,22033,2,287,-10146566.201346371,3564371.1234835973
22033000701,30.483507,-91.129181,2314,662,534,East Baton Rouge,22033,2,296,-10144454.02532806,3565852.7983017764
22033000702,30.475029,-91.125931,3240,1216,1032,East Baton Rouge,22033,2,302,-10144092.236982983,3564757.703524398
22033000900,30.461876,-91.161339,3797,1529,1272,East Baton Rouge,22033,2,308,-10148033.83751299,3563058.932373639
22033001000,30.459555,-91.147285,3442,1233,1033,East Baton Rouge,22033,2,394,-10146469.35338938,3562759.1882347455
22033001102,30.461426,-91.108963,3464,1206,990,East Baton Rouge,22033,2,398,-10142203.367863202,3563000.816838195
22033001103,30.460592,-91.13382,3328,1021,865,East Baton Rouge,22033,2,403,-10144970.43644585,3562893.1100889724
22033001104,30.460154,-91.121674,4661,1083,800,East Baton Rouge,22033,2,408,-10143618.349910675,3562836.5450431895
22033001600,30.445778,-91.160675,3318,1718,1532,East Baton Rouge,22033,2,413,-10147959.921371104,3560980.1128791934
22033001700,30.442326,-91.145691,5572,3007,2537,East Baton Rouge,22033,2,418,-10146291.910121057,3560534.382651584
22033001800,30.448124,-91.125404,2405,1147,1000,East Baton Rouge,22033,2,423,-10144033.571611334,3561283.042836333
22033001900,30.439981,-91.124428,2760,1648,1463,East Baton Rouge,22033,2,428,-10143924.92378832,3560231.5998275625
22033002000,30.440615,-91.098915,3419,2231,1981,East Baton Rouge,22033,2,433,-10141084.829619711,3560313.460222464
22033002200,30.435791,-91.174011,1394,515,426,East Baton Rouge,22033,2,527,-10149444.478100322,3559690.6115464875
22033002300,30.432878,-91.159042,2444,1745,1576,East Baton Rouge,22033,2,530,-10147778.136642639,3559314.5157301035
22033002400,30.425745,-91.190491,2468,940,810,East Baton Rouge,22033,2,533,-10151279.023308596,3558393.625477489
22033002500,30.425821,-91.174561,2825,1151,988,East Baton Rouge,22033,2,537,-10149505.703820258,3558403.436935172
22033002601,30.416761,-91.156532,4301,2538,2228,East Baton Rouge,22033,2,541,-10147498.724720748,3557233.8617477925
22033002602,30.402653,-91.130836,4444,2324,2039,East Baton Rouge,22033,2,545,-10144638.259085324,3555412.845362288
22033002700,30.425882,-91.144981,1726,789,679,East Baton Rouge,22033,2,549,-10146212.873282595,3558411.3119264743
22033002801,30.41287,-91.18988,2470,390,339,East Baton Rouge,22033,2,553,-10151211.007099722,3556731.597389588
22033002802,30.412266,-91.17083,3836,486,443,East Baton Rouge,22033,2,626,-10149090.37080011,3556653.632679529
22033003000,30.521088,-91.216515,4516,950,773,East Baton Rouge,22033,2,630,-10154176.001737,3570708.247632969
22033003101,30.5334,-91.178467,4096,1243,1012,East Baton Rouge,22033,2,632,-10149940.517751297,3572299.3610510835
22033003103,30.534283,-91.15992,1277,297,245,East Baton Rouge,22033,2,635,-10147875.875155555,3572413.4813042847
22033003201,30.5403,-91.126099,4481,1675,1411,East Baton Rouge,22033,2,638,-10144110.938657437,3573191.155091405
22033003202,30.569815,-91.111435,3526,1923,1637,East Baton Rouge,22033,2,641,-10142478.549644444,3577006.55191481
22033003300,30.515873,-91.163979,4885,1896,1586,East Baton Rouge,22033,2,644,-10148327.720968684,3570034.359700659
22033003400,30.515333,-91.134949,7019,2681,2222,East Baton Rouge,22033,2,647,-10145096.116150957,3569964.582383139
22033003501,30.509468,-91.087418,3043,1156,983,East Baton Rouge,22033,2,650,-10139804.989434062,3569206.7481494066
22033003504,30.508047,-91.110847,5859,2655,2258,East Baton Rouge,22033,2,653,-10142413.093783857,3569023.143358822
22033003505,30.491964,-91.106689,4001,1596,1301,East Baton Rouge,22033,2,656,-10141950.22734114,3566945.275566253
22033003506,30.479649,-91.079903,7334,3286,2740,East Baton Rouge,22033,2,659,-10138968.42346075,3565354.4524768637
22033003507,30.486652,-91.04586,4623,2701,2266,East Baton Rouge,22033,2,662,-10135178.774035674,3566259.0590592823
